"gene_id","gene_label","log2FC_deseq2","padj_deseq2","logFC_limma","padj_limma","gene_symbol_limma","entrez_id","gene_symbol","mean_log2FoldChange","best_padj","n_dars","representative_annotation","direction"
"ENSMUSG00000018171","Vmp1",1.76460786122884,2.05854989962079e-17,1.71472236072168,0.00027718935068579,"Vmp1","75909","Vmp1",1.14693212693769,9.09880716904713e-10,13,"Promoter (<=1kb)","Up in Erythroblast and more open in Erythroblast"
"ENSMUSG00000020385","Clk4",1.75849234092125,2.85278936799821e-23,1.70426720340001,0.000161929559965821,"Clk4","12750","Clk4",7.73069341471656,4.85616700954518e-06,2,"Promoter (<=1kb)","Up in Erythroblast and more open in Erythroblast"
"ENSMUSG00000048878","Hexim1",1.7576304980272,7.98576792922981e-13,1.7086971360865,0.000649218862733523,"Hexim1","192231","Hexim1",1.37099339533634,1.07162487654591e-05,3,"Promoter (<=1kb)","Up in Erythroblast and more open in Erythroblast"
"ENSMUSG00000025505","Tmem80",1.75103358839633,0.00239530164233894,1.89800796178039,0.0291349643590134,"Tmem80","71448","Tmem80",8.94316181467595,1.28060164457141e-07,1,"Promoter (<=1kb)","Up in Erythroblast and more open in Erythroblast"
"ENSMUSG00000023030","Slc11a2",1.74493296083924,8.83560944415452e-08,1.66527073982416,0.00360191483106497,"Slc11a2","18174","Slc11a2",0.289077760688307,2.32004812391544e-10,3,"3' UTR","Up in Erythroblast and more open in Erythroblast"
"ENSMUSG00000051378","Kif18b",1.73493450420709,1.65100160363371e-12,1.71547819516934,0.00103867867313458,"Kif18b","70218","Kif18b",8.78829035389369,8.68936107728001e-08,1,"Promoter (<=1kb)","Up in Erythroblast and more open in Erythroblast"
"ENSMUSG00000046879","Irgm1",1.72685557275983,5.53147090475574e-11,1.78563177686001,0.000744004856990178,"Irgm1","15944","Irgm1",0.63350715632136,9.39766730870934e-09,3,"Promoter (<=1kb)","Up in Erythroblast and more open in Erythroblast"
"ENSMUSG00000030704","Rab6a",1.71753617796405,7.39393996950427e-15,1.62328289869999,0.00061213782203646,"Rab6a","19346","Rab6a",1.46967382089088,0.00963759118219421,1,"Intron (ENSMUST00000107048.7/19346, intron 1 of 7)","Up in Erythroblast and more open in Erythroblast"
"ENSMUSG00000071711","Mpst",1.71546102026705,1.49639062887137e-05,1.80911066241822,0.00443870204336444,"Mpst","246221","Mpst",1.68748858801132,7.27728776659678e-06,3,"Promoter (<=1kb)","Up in Erythroblast and more open in Erythroblast"
"ENSMUSG00000020806","Rhbdf2",1.71148859232719,0.00191018134090024,1.92750852115247,0.0206496020456209,"Rhbdf2","217344","Rhbdf2",0.0835217954166083,1.96848272002146e-08,4,"Intron (ENSMUST00000103029.9/217344, intron 1 of 18)","Up in Erythroblast and more open in Erythroblast"
"ENSMUSG00000021690","Jmy",1.71084390617026,4.00402448000137e-13,1.61017809276062,0.000719305723431589,"Jmy","57748","Jmy",4.65108633549646,3.56537338458899e-06,4,"Distal Intergenic","Up in Erythroblast and more open in Erythroblast"
"ENSMUSG00000034621","Gpatch8",1.70829049539456,6.95934622809125e-28,1.64627633350441,0.000161030694937465,"Gpatch8","237943","Gpatch8",2.65185873279232,1.41543641783462e-06,3,"Exon (ENSMUST00000117568.1/ENSMUST00000117568.1, exon 1 of 1)","Up in Erythroblast and more open in Erythroblast"
"ENSMUSG00000032905","Atg12",1.70806794720539,3.51871680241521e-17,1.65559314243829,0.000496291689021706,"Atg12","67526","Atg12",8.85716778261441,6.6743408860246e-08,1,"Promoter (<=1kb)","Up in Erythroblast and more open in Erythroblast"
"ENSMUSG00000025484","Bet1l",1.70785075251934,0.000248065556244989,1.76078237129908,0.0145193934167183,"Bet1l","54399","Bet1l",1.62541694455043,4.85138954155179e-07,1,"Promoter (<=1kb)","Up in Erythroblast and more open in Erythroblast"
"ENSMUSG00000020530","Ggnbp2",1.70680947024139,1.9809800190489e-33,1.64585777856843,0.000107816975602597,"Ggnbp2","217039","Ggnbp2",2.87856485847092,8.67603645360295e-07,3,"Promoter (1-2kb)","Up in Erythroblast and more open in Erythroblast"
"ENSMUSG00000017307","Acot8",1.70664943248383,0.000146071956138353,1.74048924210243,0.0133407312926213,"Acot8","170789","Acot8",1.04690696220982,0.0095350737125903,1,"Promoter (<=1kb)","Up in Erythroblast and more open in Erythroblast"
"ENSMUSG00000003810","Mast2",1.6969084820166,7.17204410606111e-11,1.65154305348262,0.00133804515390054,"Mast2","17776","Mast2",0.53349190953418,3.08658491984179e-05,5,"Intron (ENSMUST00000216692.1/18710, intron 9 of 9)","Up in Erythroblast and more open in Erythroblast"
"ENSMUSG00000021273","Fdft1",1.69552729051971,1.06339251822922e-05,1.61958490969656,0.00563517484387207,"Fdft1","14137","Fdft1",4.72200389902642,6.131943778495e-07,2,"Promoter (<=1kb)","Up in Erythroblast and more open in Erythroblast"
"ENSMUSG00000041346","Wrap53",1.69302694199364,0.00845719045702547,1.78091829163756,0.0448028816558793,"Wrap53","216853","Wrap53",9.46778751207153,6.66736683089659e-09,1,"Promoter (<=1kb)","Up in Erythroblast and more open in Erythroblast"
"ENSMUSG00000015522","Arnt",1.68567549059929,8.47208435549881e-11,1.57819727526143,0.00138594391688997,"Arnt","11863","Arnt",1.25169887236279,2.30215646069604e-07,1,"Promoter (<=1kb)","Up in Erythroblast and more open in Erythroblast"
"ENSMUSG00000000420","Galnt1",1.68447666676089,5.42935185863489e-45,1.62390565798108,6.16534899508065e-05,"Galnt1","14423","Galnt1",0.402007338890242,6.15891503549331e-10,15,"Distal Intergenic","Up in Erythroblast and more open in Erythroblast"
"ENSMUSG00000054484","Tmem62",1.6836957004184,0.00573992282730095,1.84540286482287,0.038713725434656,"Tmem62","96957","Tmem62",1.48601573586388,0.0151773656597171,1,"Promoter (<=1kb)","Up in Erythroblast and more open in Erythroblast"
"ENSMUSG00000099881","2810013P06Rik",1.67859200187067,4.91983848245047e-07,1.80112059446521,0.00196995344981343,"2810013P06Rik","100503178","2810013P06Rik",0.33498217567143,6.06344311871352e-08,2,"Promoter (<=1kb)","Up in Erythroblast and more open in Erythroblast"
"ENSMUSG00000031889","Phaf1",1.6729863583953,2.80092253976584e-08,1.68664399241945,0.00190819115616331,"Phaf1","234678","Phaf1",0.0588358344090905,1.63615091358714e-06,2,"Downstream (<=300bp)","Up in Erythroblast and more open in Erythroblast"
"ENSMUSG00000001403","Ube2c",1.66444538352266,4.56759849472918e-07,1.69754641413656,0.00229758021706484,"Ube2c","68612","Ube2c",9.1100521245414,2.53187783478968e-08,1,"Intron (ENSMUST00000001439.6/68612, intron 5 of 5)","Up in Erythroblast and more open in Erythroblast"
"ENSMUSG00000036833","Pnpla7",1.65084702386521,1.6105833071558e-08,1.53389894329505,0.00275125136822389,"Pnpla7","241274","Pnpla7",0.4102323126306,3.11182436713633e-09,2,"Promoter (<=1kb)","Up in Erythroblast and more open in Erythroblast"
"ENSMUSG00000042305","Tmem183a",1.64638852261592,3.86087663169857e-17,1.61049960206765,0.000445468211069885,"Tmem183a","57439","Tmem183a",4.73270273829938,3.03586349387828e-06,2,"Promoter (<=1kb)","Up in Erythroblast and more open in Erythroblast"
"ENSMUSG00000024026","Glo1",1.638297591431,9.90947936471701e-23,1.58843005833037,0.000235533676867211,"Glo1","109801","Glo1",4.31453114004805,3.61177411118154e-08,4,"3' UTR","Up in Erythroblast and more open in Erythroblast"
"ENSMUSG00000029513","Prkab1",1.63778486840903,1.65042230015722e-06,1.63965822444419,0.00355434482239684,"Prkab1","19079","Prkab1",6.14753430995951,1.77276266780369e-08,3,"Promoter (1-2kb)","Up in Erythroblast and more open in Erythroblast"
"ENSMUSG00000025138","Sirt7",1.63723908623244,4.3690170617091e-13,1.5785007477469,0.000939956811198453,"Sirt7","209011","Sirt7",1.10560900788248,0.00462705573280959,1,"Promoter (<=1kb)","Up in Erythroblast and more open in Erythroblast"
"ENSMUSG00000048000","Gigyf2",1.63464026030767,6.49270603537164e-11,1.60564149496819,0.000935022105849322,"Gigyf2","227331","Gigyf2",5.20310791571285,2.17756294765082e-05,3,"Promoter (<=1kb)","Up in Erythroblast and more open in Erythroblast"
"ENSMUSG00000001065","Zfp276",1.60899753485742,0.000324944408308265,1.70282689787008,0.0098728989222973,"Zfp276","57247","Zfp276",1.01499400679128,0.00722533151674757,1,"Promoter (<=1kb)","Up in Erythroblast and more open in Erythroblast"
"ENSMUSG00000039849","Pcif1",1.60015527779279,2.42438834461352e-12,1.57060578605386,0.0010333796062479,"Pcif1","228866","Pcif1",6.11424374511178,3.54941176941288e-08,3,"Promoter (<=1kb)","Up in Erythroblast and more open in Erythroblast"
"ENSMUSG00000030815","Phkg2",1.59568711258781,0.00598067059766528,1.58748152671296,0.0342716815071811,"Phkg2","68961","Phkg2",4.9975606044407,1.6887748396156e-10,2,"Promoter (<=1kb)","Up in Erythroblast and more open in Erythroblast"
"ENSMUSG00000047126","Cltc",1.59389429365346,1.8461236608844e-43,1.5330424188785,8.0819744777077e-05,"Cltc","67300","Cltc",0.583033269943312,2.39367419229678e-08,6,"Exon (ENSMUST00000103186.10/67300, exon 12 of 32)","Up in Erythroblast and more open in Erythroblast"
"ENSMUSG00000041328","Pcf11",1.59349582049731,2.9084501826017e-20,1.51908782634982,0.00025893297321341,"Pcf11","74737","Pcf11",9.84376366873457,1.81010891871349e-09,1,"Promoter (<=1kb)","Up in Erythroblast and more open in Erythroblast"
"ENSMUSG00000028158","Mttp",1.58973196746326,0.0361697416881169,5.6698722160078,0.0296618946335772,"Mttp","17777","Mttp",7.30406969795919,0.00043128653603817,1,"Intron (ENSMUST00000196625.1/ENSMUST00000196625.1, intron 1 of 1)","Up in Erythroblast and more open in Erythroblast"
"ENSMUSG00000031478","Nek3",1.58336252258668,0.0156089382246564,1.80400785768846,0.0474534981879372,"Nek3","23954","Nek3",2.00733221553621,3.47891852654482e-07,2,"Promoter (1-2kb)","Up in Erythroblast and more open in Erythroblast"
"ENSMUSG00000055850","Rnf181",1.57054301942599,9.6366358052665e-06,1.50921234323396,0.0079927822169182,"Rnf181","66510","Rnf181",9.67921811883186,5.55645386177144e-09,1,"Promoter (<=1kb)","Up in Erythroblast and more open in Erythroblast"
"ENSMUSG00000034023","Fancd2",1.57000815929268,1.37824331667994e-13,1.51208134628951,0.000950139787575834,"Fancd2","211651","Fancd2",8.53423570677285,2.32421915640352e-07,1,"Intron (ENSMUST00000036340.11/211651, intron 8 of 43)","Up in Erythroblast and more open in Erythroblast"
"ENSMUSG00000026280","Atg4b",1.55745697536603,7.41157960580731e-12,1.51090002209084,0.00132868125528216,"Atg4b","66615","Atg4b",2.9297942591149,4.95531100113569e-08,4,"Promoter (<=1kb)","Up in Erythroblast and more open in Erythroblast"
"ENSMUSG00000032218","Ccnb2",1.54923310424064,3.82241545696105e-11,1.56152906568499,0.000885026716896842,"Ccnb2","12442","Ccnb2",1.72924743405962,0.000229174832134323,2,"Promoter (<=1kb)","Up in Erythroblast and more open in Erythroblast"
"ENSMUSG00000020883","Fbxl20",1.53937116570423,7.0935835548876e-09,1.53294575572997,0.00148354147451112,"Fbxl20","72194","Fbxl20",3.88263714779733,1.10999272804138e-05,2,"3' UTR","Up in Erythroblast and more open in Erythroblast"
"ENSMUSG00000042323","Pbrm1",1.52826239474147,2.09121678925423e-28,1.4636548941469,0.00015017547852599,"Pbrm1","66923","Pbrm1",7.28071664485187,3.44803365633272e-06,4,"Promoter (1-2kb)","Up in Erythroblast and more open in Erythroblast"
"ENSMUSG00000050144","Slc25a44",1.52591348637959,1.31960525058559e-05,1.61172470049824,0.00350677627497879,"Slc25a44","229517","Slc25a44",9.36916211696187,2.90248382336946e-09,2,"Promoter (2-3kb)","Up in Erythroblast and more open in Erythroblast"
"ENSMUSG00000037544","Dlgap5",1.52437949671712,6.02241500714359e-21,1.46809791995558,0.000344992774033091,"Dlgap5","218977","Dlgap5",7.92357803313015,7.69858396388083e-06,1,"Promoter (<=1kb)","Up in Erythroblast and more open in Erythroblast"
"ENSMUSG00000026307","Scly",1.51251552277896,1.41012603369657e-05,1.46750060237426,0.00827018127857459,"Scly","50880","Scly",0.153400074226925,1.18325661938329e-07,2,"Promoter (<=1kb)","Up in Erythroblast and more open in Erythroblast"
"ENSMUSG00000033671","Cep350",1.51054219327259,1.33250087076743e-33,1.45302879063231,0.000129049568873223,"Cep350","74081","Cep350",0.19974606535876,2.9013034179283e-09,3,"Intron (ENSMUST00000195048.1/ENSMUST00000195048.1, intron 1 of 1)","Up in Erythroblast and more open in Erythroblast"
"ENSMUSG00000023170","Gps2",1.50973659880283,0.00031860487976851,1.70479629826542,0.00824598933339801,"Gps2","56310","Gps2",5.59327637742861,1.11220267909477e-09,2,"Promoter (<=1kb)","Up in Erythroblast and more open in Erythroblast"
"ENSMUSG00000032745","Gpbp1",1.50780926773234,5.7944979385986e-23,1.45160474098034,0.000199633915056884,"Gpbp1","73274","Gpbp1",2.07540595894213,3.56902399928093e-09,10,"Intron (ENSMUST00000047627.13/73274, intron 3 of 12)","Up in Erythroblast and more open in Erythroblast"
"ENSMUSG00000005470","Asf1b",1.50635130631137,0.000324335309988067,1.80574590783087,0.00668363776745029,"Asf1b","66929","Asf1b",1.79796105194753,6.23201221379245e-15,1,"Promoter (<=1kb)","Up in Erythroblast and more open in Erythroblast"
"ENSMUSG00000024942","Capn1",1.50415591509341,1.31979875001934e-12,1.44207663376326,0.0012069257018711,"Capn1","12333","Capn1",6.0821411710017,8.53809877917147e-08,6,"Promoter (<=1kb)","Up in Erythroblast and more open in Erythroblast"
"ENSMUSG00000038943","Prc1",1.49690601666348,9.73776612921256e-09,1.39773873978841,0.00195456744992621,"Prc1","233406","Prc1",1.55536370349859,2.32004812391544e-10,2,"Promoter (<=1kb)","Up in Erythroblast and more open in Erythroblast"
"ENSMUSG00000059890","Ube4a",1.49104298471384,6.242792492996e-13,1.44562749256417,0.000950139787575834,"Ube4a","140630","Ube4a",2.07759648359042,0.000242391450634839,1,"Promoter (<=1kb)","Up in Erythroblast and more open in Erythroblast"
"ENSMUSG00000063021","H2ac15",1.48519607608117,2.70273859902085e-17,1.43585623096514,0.000535420835255378,"H2ac15","319169","H2ac15",8.08059848865492,1.7056434049027e-06,1,"Promoter (1-2kb)","Up in Erythroblast and more open in Erythroblast"
"ENSMUSG00000096370","Gm21992",1.48236538004353,0.000155853283990146,1.55678226785222,0.0080463362864461,"Gm21992","102902673","Gm21992",8.7622566306322,1.0209682960187e-07,1,"Promoter (1-2kb)","Up in Erythroblast and more open in Erythroblast"
"ENSMUSG00000029577","Ube3b",1.47402540671959,1.82415013247886e-06,1.44274812056516,0.00545679276180653,"Ube3b","117146","Ube3b",7.95135388456718,3.32652242711955e-06,1,"Promoter (<=1kb)","Up in Erythroblast and more open in Erythroblast"
"ENSMUSG00000022354","Ndufb9",1.47347063997802,3.7430192188362e-05,1.3705633133669,0.0069750397828026,"Ndufb9","66218","Ndufb9",0.13930023469037,1.63615091358714e-06,2,"Promoter (1-2kb)","Up in Erythroblast and more open in Erythroblast"
"ENSMUSG00000036636","Clcn7",1.46644052103805,0.00100990693346558,1.39598706168527,0.0262317622879269,"Clcn7","26373","Clcn7",1.78413934867258,1.7156394873382e-05,1,"Promoter (<=1kb)","Up in Erythroblast and more open in Erythroblast"
"ENSMUSG00000033916","Chmp2a",1.46618646970535,4.40511383123896e-13,1.40304386354038,0.00094372074331405,"Chmp2a","68953","Chmp2a",8.45154975139532,3.39406403745916e-07,1,"Promoter (<=1kb)","Up in Erythroblast and more open in Erythroblast"
"ENSMUSG00000066440","Zfyve26",1.45110914821487,0.000198490719713106,1.32298876465424,0.0188144215764701,"Zfyve26","211978","Zfyve26",6.77312336816891,0.0070655692527037,1,"Intron (ENSMUST00000021547.7/211978, intron 29 of 41)","Up in Erythroblast and more open in Erythroblast"
"ENSMUSG00000031400","G6pdx",1.44745279719915,1.45942171675054e-09,1.42822956700489,0.00137188308414682,"G6pdx","14381","G6pdx",7.25890681953718,0.00018524451977359,1,"Promoter (<=1kb)","Up in Erythroblast and more open in Erythroblast"
"ENSMUSG00000002055","Spag5",1.44506655592693,1.17101910134704e-07,1.32885281318279,0.00336744624307826,"Spag5","54141","Spag5",8.29891157879786,3.2766328490869e-07,2,"Promoter (<=1kb)","Up in Erythroblast and more open in Erythroblast"
"ENSMUSG00000052087","Rgs14",1.44375126568168,0.0107713347612157,1.855990733304,0.0221888732904031,"Rgs14","51791","Rgs14",8.07746283225353,1.48865121617786e-06,2,"Promoter (2-3kb)","Up in Erythroblast and more open in Erythroblast"
"ENSMUSG00000017146","Brca1",1.43562576519234,1.17001004793399e-21,1.37024206339629,0.000369212313916149,"Brca1","12189","Brca1",1.87721403428387,1.52887588324428e-11,1,"Promoter (<=1kb)","Up in Erythroblast and more open in Erythroblast"
"ENSMUSG00000096010","H4c16",1.43312521784635,1.59767319895333e-10,1.41825233683662,0.00135818911200245,"H4c16","320332","H4c16",9.77050054419825,2.8551780234456e-09,1,"Distal Intergenic","Up in Erythroblast and more open in Erythroblast"
"ENSMUSG00000030180","Kdm5a",1.43025032586721,4.22210983263664e-14,1.35128932169231,0.000725910164686558,"Kdm5a","214899","Kdm5a",8.04557846895123,8.5354796304696e-08,2,"Promoter (<=1kb)","Up in Erythroblast and more open in Erythroblast"
"ENSMUSG00000028668","Eloa",1.42592761646559,1.79606474948944e-09,1.40917704052389,0.00130083388271622,"Eloa","27224","Eloa",0.0543082782517601,3.42344821701213e-07,4,"Promoter (<=1kb)","Up in Erythroblast and more open in Erythroblast"
"ENSMUSG00000026864","Hspa5",1.41436645253304,4.65415457094537e-24,1.36082709699038,0.000185262866578202,"Hspa5","14828","Hspa5",9.48920314354731,6.37985597929297e-09,1,"Intron (ENSMUST00000145903.7/227746, intron 6 of 7)","Up in Erythroblast and more open in Erythroblast"
"ENSMUSG00000041498","Kif14",1.40466612276215,2.24855477044301e-12,1.35441954483337,0.000902340431503368,"Kif14","381293","Kif14",7.74551157958392,1.02751469060509e-05,1,"Promoter (<=1kb)","Up in Erythroblast and more open in Erythroblast"
"ENSMUSG00000031021","Tmem9b",1.40189379679998,0.00538382397026094,1.43082463682932,0.0367357082589709,"Tmem9b","56786","Tmem9b",1.36319770953871,0.000518267899455286,1,"Promoter (<=1kb)","Up in Erythroblast and more open in Erythroblast"
"ENSMUSG00000013539","Tango2",1.40041946628895,0.00352191206075513,1.31496037100524,0.039650463284518,"Tango2","27883","Tango2",0.378867289997974,7.72094260552058e-08,3,"Promoter (<=1kb)","Up in Erythroblast and more open in Erythroblast"
"ENSMUSG00000066900","Suds3",1.3946632346268,2.81044943936943e-08,1.30144040356178,0.00199571419135601,"Suds3","71954","Suds3",0.561808223688064,1.79422843867106e-06,3,"Intron (ENSMUST00000086471.11/71954, intron 11 of 11)","Up in Erythroblast and more open in Erythroblast"
"ENSMUSG00000032058","Ppp2r1b",1.39153804082629,1.9783573151515e-16,1.35645238875886,0.0005391288464841,"Ppp2r1b","73699","Ppp2r1b",2.58306540275477,2.59053634382746e-09,12,"Intron (ENSMUST00000174555.1/73699, intron 1 of 3)","Up in Erythroblast and more open in Erythroblast"
"ENSMUSG00000001517","Foxm1",1.39115827770548,0.000314592823499682,1.26883732921,0.020872034424039,"Foxm1","14235","Foxm1",7.22910964561035,0.000226844253928098,1,"Promoter (<=1kb)","Up in Erythroblast and more open in Erythroblast"
"ENSMUSG00000024137","E4f1",1.38992598701637,0.000985068231819988,1.36182073321446,0.0238534844092378,"E4f1","13560","E4f1",1.05365259895277,0.000572601388122614,2,"Promoter (<=1kb)","Up in Erythroblast and more open in Erythroblast"
